case_id,root,initial_phase,delay,mechanics,a_participation,b_participation,a_support,b_support,physical_work,final_tick,pressure_phase,trace_hash,body_hash,a_live,b_live,quiescent
324,1600000,4,15,reference,1631281860,1631281860,1631281860,0,8,19,9,6ea4bb88b11d83d13d966d3a9fbc0d136684fdbcc24f909d4be439487abbfab4,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
324,1600000,4,15,production,1631281860,1631281860,1631281860,0,8,19,9,6ea4bb88b11d83d13d966d3a9fbc0d136684fdbcc24f909d4be439487abbfab4,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
325,1600000,4,16,reference,1529326743,1529326743,1529326743,0,8,20,0,081dae88e3efb9fdb243594c4025824c6204540a12d84cc9e35179c6b92e5659,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
325,1600000,4,16,production,1529326743,1529326743,1529326743,0,8,20,0,081dae88e3efb9fdb243594c4025824c6204540a12d84cc9e35179c6b92e5659,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
326,1600000,4,17,reference,1433743821,1433743821,1433743821,0,8,21,1,b6b9eaa1c43858260c702f104e82c2698fc4feb2b434cf50b5d0a5b7713fccbf,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
326,1600000,4,17,production,1433743821,1433743821,1433743821,0,8,21,1,b6b9eaa1c43858260c702f104e82c2698fc4feb2b434cf50b5d0a5b7713fccbf,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
327,1600000,4,18,reference,1344134832,1344134832,1344134832,0,8,22,2,b8212b220173691fc936832d6f62931fd5299abfd36d871aa9c088659bfca9dc,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
327,1600000,4,18,production,1344134832,1344134832,1344134832,0,8,22,2,b8212b220173691fc936832d6f62931fd5299abfd36d871aa9c088659bfca9dc,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
328,1600000,4,19,reference,1260126405,1260126405,1260126405,0,8,23,3,fcb89c260f66a58b7f7f61e2cd674c3d1dcc6b5e6c9addfc2d1c0c343eb15850,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
328,1600000,4,19,production,1260126405,1260126405,1260126405,0,8,23,3,fcb89c260f66a58b7f7f61e2cd674c3d1dcc6b5e6c9addfc2d1c0c343eb15850,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
329,1600000,4,20,reference,1181368504,1181368504,1181368504,0,8,24,4,82b7c9f4be03d8ce586f510eadc3ea8654a401d5c667ba97bf64365157130b70,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
329,1600000,4,20,production,1181368504,1181368504,1181368504,0,8,24,4,82b7c9f4be03d8ce586f510eadc3ea8654a401d5c667ba97bf64365157130b70,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
330,1600000,4,1024,reference,0,0,0,0,8,1028,8,2b270980bc6bd8f776bed261fe8284583f13c5599845632666be8c2b98ed9ce7,cd727505aabffd8bf9acb02c1849daedafe326fc52d1ef19ed39bda25d01648e,1,1,1
330,1600000,4,1024,production,0,0,0,0,8,1028,8,2b270980bc6bd8f776bed261fe8284583f13c5599845632666be8c2b98ed9ce7,cd727505aabffd8bf9acb02c1849daedafe326fc52d1ef19ed39bda25d01648e,1,1,1
331,1600000,5,0,reference,4294967296,4294967296,4294967296,0,8,5,5,516d949ada2ea1128938f1fb6f89ab303ad0dc556d2a4086b835bee2e17649b3,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
331,1600000,5,0,production,4294967296,4294967296,4294967296,0,8,5,5,516d949ada2ea1128938f1fb6f89ab303ad0dc556d2a4086b835bee2e17649b3,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
332,1600000,5,1,reference,4026531840,4026531840,4026531840,0,8,6,6,6860c67708a4db26a2fb20ad500f3b092d54fd82bb912406ccd08ed872644ff2,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
332,1600000,5,1,production,4026531840,4026531840,4026531840,0,8,6,6,6860c67708a4db26a2fb20ad500f3b092d54fd82bb912406ccd08ed872644ff2,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
333,1600000,5,2,reference,3774873600,3774873600,3774873600,0,8,7,7,af56a3e1d504470e45d5fe2fec200346cfa5736510c5c7efd744d08173463229,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
333,1600000,5,2,production,3774873600,3774873600,3774873600,0,8,7,7,af56a3e1d504470e45d5fe2fec200346cfa5736510c5c7efd744d08173463229,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
334,1600000,5,3,reference,3538944000,3538944000,3538944000,0,8,8,8,d2cac2e31a273ef01deb35dd161f2d658dbc4cd2a484b3e1ed4992b06cf112a3,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
334,1600000,5,3,production,3538944000,3538944000,3538944000,0,8,8,8,d2cac2e31a273ef01deb35dd161f2d658dbc4cd2a484b3e1ed4992b06cf112a3,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
335,1600000,5,4,reference,3317760000,3317760000,3317760000,0,8,9,9,6c726fe7c89c623644835f4cd8c4bce7ac92e5f52ae4e58d40bf8a9882a879b1,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
335,1600000,5,4,production,3317760000,3317760000,3317760000,0,8,9,9,6c726fe7c89c623644835f4cd8c4bce7ac92e5f52ae4e58d40bf8a9882a879b1,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
336,1600000,5,5,reference,3110400000,3110400000,3110400000,0,8,10,0,ffe74c2aac2e84695501a9446c993f9a6270d6f06fd07523440843d0f75d3307,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
336,1600000,5,5,production,3110400000,3110400000,3110400000,0,8,10,0,ffe74c2aac2e84695501a9446c993f9a6270d6f06fd07523440843d0f75d3307,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
337,1600000,5,6,reference,2916000000,2916000000,2916000000,0,8,11,1,69f5511639aa14b7aa1de36cfda0f89cc7305bd6eacc40c6b403dbbb24e1bb19,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
337,1600000,5,6,production,2916000000,2916000000,2916000000,0,8,11,1,69f5511639aa14b7aa1de36cfda0f89cc7305bd6eacc40c6b403dbbb24e1bb19,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
338,1600000,5,7,reference,2733750000,2733750000,2733750000,0,8,12,2,b8230783e7b59a577f3166199c8ba013b2cd18e7b9e062c6b608fa92f6f64abd,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
338,1600000,5,7,production,2733750000,2733750000,2733750000,0,8,12,2,b8230783e7b59a577f3166199c8ba013b2cd18e7b9e062c6b608fa92f6f64abd,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
339,1600000,5,8,reference,2562890625,2562890625,2562890625,0,8,13,3,aa16c6755cee02c3a9623f82c7f0dafd52ae078a3b5fb0b6a0b27d218cab0378,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
339,1600000,5,8,production,2562890625,2562890625,2562890625,0,8,13,3,aa16c6755cee02c3a9623f82c7f0dafd52ae078a3b5fb0b6a0b27d218cab0378,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
340,1600000,5,9,reference,2402709960,2402709960,2402709960,0,8,14,4,f80295741264dba37ddc87435f08dc0a5f8f54f3a8eead5dcd745744ffcc5905,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
340,1600000,5,9,production,2402709960,2402709960,2402709960,0,8,14,4,f80295741264dba37ddc87435f08dc0a5f8f54f3a8eead5dcd745744ffcc5905,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
341,1600000,5,10,reference,2252540587,2252540587,2252540587,0,8,15,5,6de1ca53c0fcb7dacc83793b51f2f67a7d217b9739c9214269e42f0cca2bed91,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
341,1600000,5,10,production,2252540587,2252540587,2252540587,0,8,15,5,6de1ca53c0fcb7dacc83793b51f2f67a7d217b9739c9214269e42f0cca2bed91,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
342,1600000,5,11,reference,2111756800,2111756800,2111756800,0,8,16,6,9fee69c6d235d2269375166c0fb7681518d6f79014b34e9cc2f4ce9a3fcd6de8,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
342,1600000,5,11,production,2111756800,2111756800,2111756800,0,8,16,6,9fee69c6d235d2269375166c0fb7681518d6f79014b34e9cc2f4ce9a3fcd6de8,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
343,1600000,5,12,reference,1979772000,1979772000,1979772000,0,8,17,7,e3df803cbbb1e11b834e8a911242b06519410e3d904e3c34cb536972f80b3a3f,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
343,1600000,5,12,production,1979772000,1979772000,1979772000,0,8,17,7,e3df803cbbb1e11b834e8a911242b06519410e3d904e3c34cb536972f80b3a3f,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
344,1600000,5,13,reference,1856036250,1856036250,1856036250,0,8,18,8,45c505ee3e0b61dffc670a3b6d977561d95617e9bcfd40522628955fd2844abd,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
344,1600000,5,13,production,1856036250,1856036250,1856036250,0,8,18,8,45c505ee3e0b61dffc670a3b6d977561d95617e9bcfd40522628955fd2844abd,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
345,1600000,5,14,reference,1740033984,1740033984,1740033984,0,8,19,9,171f7bb31edff98678a90e159c110086d3b2fca2c31e857428452682e8177f60,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
345,1600000,5,14,production,1740033984,1740033984,1740033984,0,8,19,9,171f7bb31edff98678a90e159c110086d3b2fca2c31e857428452682e8177f60,6f22e0c67cc429294411ab7904d76efb941457a2b56adafba169ead01d3878e9,1,1,1
346,1600000,5,15,reference,1631281860,1631281860,1631281860,0,8,20,0,75912d54b4fede04bc80baea812d132a967f90437e7a86616cc0ecc32c6ef31f,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
346,1600000,5,15,production,1631281860,1631281860,1631281860,0,8,20,0,75912d54b4fede04bc80baea812d132a967f90437e7a86616cc0ecc32c6ef31f,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
347,1600000,5,16,reference,1529326743,1529326743,1529326743,0,8,21,1,e40fc2759959ed1d5ec1f29e9dea5079dc431424b370f1395dcb6c958e1bd62f,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
347,1600000,5,16,production,1529326743,1529326743,1529326743,0,8,21,1,e40fc2759959ed1d5ec1f29e9dea5079dc431424b370f1395dcb6c958e1bd62f,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
348,1600000,5,17,reference,1433743821,1433743821,1433743821,0,8,22,2,85f925850162043427a7b2a933fc0d207641defa5b5a4e9c18ffe2fbd323b262,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
348,1600000,5,17,production,1433743821,1433743821,1433743821,0,8,22,2,85f925850162043427a7b2a933fc0d207641defa5b5a4e9c18ffe2fbd323b262,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
349,1600000,5,18,reference,1344134832,1344134832,1344134832,0,8,23,3,e11ed8aee5cc04bc9731a4824d0423021af56dc99340c10614cc7455f40fab38,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
349,1600000,5,18,production,1344134832,1344134832,1344134832,0,8,23,3,e11ed8aee5cc04bc9731a4824d0423021af56dc99340c10614cc7455f40fab38,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
350,1600000,5,19,reference,1260126405,1260126405,1260126405,0,8,24,4,259635b249348e0db25a6eb11c4e37fa5135668e315da879fde2fb66aa1d7d25,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
350,1600000,5,19,production,1260126405,1260126405,1260126405,0,8,24,4,259635b249348e0db25a6eb11c4e37fa5135668e315da879fde2fb66aa1d7d25,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
351,1600000,5,20,reference,1181368504,1181368504,1181368504,0,8,25,5,e38d135da9512d42f9ab992839b3557c5bac6816037c2cba4ac6cbc9932f9245,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
351,1600000,5,20,production,1181368504,1181368504,1181368504,0,8,25,5,e38d135da9512d42f9ab992839b3557c5bac6816037c2cba4ac6cbc9932f9245,3c577d3ceef5e391f23b458793eca46523ddfa10d8193b90af6465bfcf1f4e4a,1,1,1
352,1600000,5,1024,reference,0,0,0,0,8,1029,9,2621345d59bc5274f41c0567b3d2297be5d1fca1a027c12704e150fb8948ac0e,cd727505aabffd8bf9acb02c1849daedafe326fc52d1ef19ed39bda25d01648e,1,1,1
352,1600000,5,1024,production,0,0,0,0,8,1029,9,2621345d59bc5274f41c0567b3d2297be5d1fca1a027c12704e150fb8948ac0e,cd727505aabffd8bf9acb02c1849daedafe326fc52d1ef19ed39bda25d01648e,1,1,1
353,1600000,6,0,reference,4294967296,4294967296,4294967296,0,8,6,6,4abf00225b1391a2bf904d1c304345e4c75c51de8ab8730dd1a91243755f112d,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
353,1600000,6,0,production,4294967296,4294967296,4294967296,0,8,6,6,4abf00225b1391a2bf904d1c304345e4c75c51de8ab8730dd1a91243755f112d,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
354,1600000,6,1,reference,4026531840,4026531840,4026531840,0,8,7,7,07bbcbd159613a809df5ee8f884dfba9f8835524df36d1d4036d4a000dce3552,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
354,1600000,6,1,production,4026531840,4026531840,4026531840,0,8,7,7,07bbcbd159613a809df5ee8f884dfba9f8835524df36d1d4036d4a000dce3552,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
355,1600000,6,2,reference,3774873600,3774873600,3774873600,0,8,8,8,31e4dbaeb9e6350184103af10b7cc83e1ce13687bd56483c8980e085aaee4005,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
355,1600000,6,2,production,3774873600,3774873600,3774873600,0,8,8,8,31e4dbaeb9e6350184103af10b7cc83e1ce13687bd56483c8980e085aaee4005,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
356,1600000,6,3,reference,3538944000,3538944000,3538944000,0,8,9,9,e20d7be5c06f4dd44452d3c3e224e2c00f6f84ee0309ddd792c4321fd75720bb,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
356,1600000,6,3,production,3538944000,3538944000,3538944000,0,8,9,9,e20d7be5c06f4dd44452d3c3e224e2c00f6f84ee0309ddd792c4321fd75720bb,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
357,1600000,6,4,reference,3317760000,3317760000,3317760000,0,8,10,0,a1e8507be036bc0dc8c315e8edbacece5603a5c4da258e3051eed89af7afebcb,7bc308586fb06d0ae01a7f8b5e4856c590fb86275a262cb2a19367e4a4c66319,1,1,1
357,1600000,6,4,production,3317760000,3317760000,3317760000,0,8,10,0,a1e8507be036bc0dc8c315e8edbacece5603a5c4da258e3051eed89af7afebcb,7bc308586fb06d0ae01a7f8b5e4856c590fb86275a262cb2a19367e4a4c66319,1,1,1
358,1600000,6,5,reference,3110400000,3110400000,3110400000,0,8,11,1,45f13da54a39f0f16a831969f32d3197a460fc12b07281cec7ff2702d53800c1,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
358,1600000,6,5,production,3110400000,3110400000,3110400000,0,8,11,1,45f13da54a39f0f16a831969f32d3197a460fc12b07281cec7ff2702d53800c1,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
359,1600000,6,6,reference,2916000000,2916000000,2916000000,0,8,12,2,b87bca30f49c27d743ed6c13d5fb3531d6c63077917401638fe4958ba1c2804f,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
359,1600000,6,6,production,2916000000,2916000000,2916000000,0,8,12,2,b87bca30f49c27d743ed6c13d5fb3531d6c63077917401638fe4958ba1c2804f,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
360,1600000,6,7,reference,2733750000,2733750000,2733750000,0,8,13,3,96eb852b030ae3c6a7935effe961dd62541bbbf274acb3714643c720913bbbb2,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
360,1600000,6,7,production,2733750000,2733750000,2733750000,0,8,13,3,96eb852b030ae3c6a7935effe961dd62541bbbf274acb3714643c720913bbbb2,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
361,1600000,6,8,reference,2562890625,2562890625,2562890625,0,8,14,4,c0014f00b71394aa6918752180f4ed655ca0bacc298be3c311fff6975c272945,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
361,1600000,6,8,production,2562890625,2562890625,2562890625,0,8,14,4,c0014f00b71394aa6918752180f4ed655ca0bacc298be3c311fff6975c272945,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
362,1600000,6,9,reference,2402709960,2402709960,2402709960,0,8,15,5,851327bacde1bac8f0b592915e09220c70aae2147870fced99fae60e08a09f7d,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
362,1600000,6,9,production,2402709960,2402709960,2402709960,0,8,15,5,851327bacde1bac8f0b592915e09220c70aae2147870fced99fae60e08a09f7d,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
363,1600000,6,10,reference,2252540587,2252540587,2252540587,0,8,16,6,d9a8db644ab738627621a0e63c534df6c4ba5fb1d44a858e96c2a7e957ddd67f,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
363,1600000,6,10,production,2252540587,2252540587,2252540587,0,8,16,6,d9a8db644ab738627621a0e63c534df6c4ba5fb1d44a858e96c2a7e957ddd67f,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
364,1600000,6,11,reference,2111756800,2111756800,2111756800,0,8,17,7,ef7497a97aaaec2f199680cb261170b962f822bc0c555b2c8797463764ceb066,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
364,1600000,6,11,production,2111756800,2111756800,2111756800,0,8,17,7,ef7497a97aaaec2f199680cb261170b962f822bc0c555b2c8797463764ceb066,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
365,1600000,6,12,reference,1979772000,1979772000,1979772000,0,8,18,8,a2d51b4faf239f5a76d37899ca7249b684a28e4dd5327e3cc3cdc977d934b33c,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
365,1600000,6,12,production,1979772000,1979772000,1979772000,0,8,18,8,a2d51b4faf239f5a76d37899ca7249b684a28e4dd5327e3cc3cdc977d934b33c,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
366,1600000,6,13,reference,1856036250,1856036250,1856036250,0,8,19,9,599f2fdfb677a65810c2b43296dcea86bf80f2a4439ad17a4fe8ae0e2b4430c2,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
366,1600000,6,13,production,1856036250,1856036250,1856036250,0,8,19,9,599f2fdfb677a65810c2b43296dcea86bf80f2a4439ad17a4fe8ae0e2b4430c2,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
367,1600000,6,14,reference,1740033984,1740033984,1740033984,0,8,20,0,1b047542f48107ee353e533e2ddd2e974f9de83ba15a726326979edf96c3ea69,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
367,1600000,6,14,production,1740033984,1740033984,1740033984,0,8,20,0,1b047542f48107ee353e533e2ddd2e974f9de83ba15a726326979edf96c3ea69,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
368,1600000,6,15,reference,1631281860,1631281860,1631281860,0,8,21,1,6eea7a38c23e3a8842bb1927a97c930b2b1baaa3057449cf9423884c66a880f1,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
368,1600000,6,15,production,1631281860,1631281860,1631281860,0,8,21,1,6eea7a38c23e3a8842bb1927a97c930b2b1baaa3057449cf9423884c66a880f1,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
369,1600000,6,16,reference,1529326743,1529326743,1529326743,0,8,22,2,68b2d1034f0c22dcf24fa9dec85918b6f76238268f29bd9cc8f389e742106f6c,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
369,1600000,6,16,production,1529326743,1529326743,1529326743,0,8,22,2,68b2d1034f0c22dcf24fa9dec85918b6f76238268f29bd9cc8f389e742106f6c,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
370,1600000,6,17,reference,1433743821,1433743821,1433743821,0,8,23,3,35d9bcbfcfa07f64716ce6b5a51c3cd64147691d975fec7340b82060a53ac017,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
370,1600000,6,17,production,1433743821,1433743821,1433743821,0,8,23,3,35d9bcbfcfa07f64716ce6b5a51c3cd64147691d975fec7340b82060a53ac017,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
371,1600000,6,18,reference,1344134832,1344134832,1344134832,0,8,24,4,03b3eec1f48b29840aec10f283fa049abf25f49cf0399fd7257d00363636ef8e,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
371,1600000,6,18,production,1344134832,1344134832,1344134832,0,8,24,4,03b3eec1f48b29840aec10f283fa049abf25f49cf0399fd7257d00363636ef8e,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
372,1600000,6,19,reference,1260126405,1260126405,1260126405,0,8,25,5,09c725b145d81b70362e57b9c9146fa8f9f91d86a57ef61dcfc50aa8d55737fe,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
372,1600000,6,19,production,1260126405,1260126405,1260126405,0,8,25,5,09c725b145d81b70362e57b9c9146fa8f9f91d86a57ef61dcfc50aa8d55737fe,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
373,1600000,6,20,reference,1181368504,1181368504,1181368504,0,8,26,6,5aa75ef93c75e10327c24fd94c46ecb1d55ba41f18d60ef188a9708f004e8a5a,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
373,1600000,6,20,production,1181368504,1181368504,1181368504,0,8,26,6,5aa75ef93c75e10327c24fd94c46ecb1d55ba41f18d60ef188a9708f004e8a5a,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
374,1600000,6,1024,reference,0,0,0,0,8,1030,0,c477f79016d985a607b38f061f091e211ca5846103b6246d8243d8e3f7f3f7bb,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
374,1600000,6,1024,production,0,0,0,0,8,1030,0,c477f79016d985a607b38f061f091e211ca5846103b6246d8243d8e3f7f3f7bb,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
375,1600000,7,0,reference,4294967296,4294967296,4294967296,0,8,7,7,1b13d55a66a9d9724a3ca237a5358900a6d952de644f290b8a5fce2b0eb22bac,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
375,1600000,7,0,production,4294967296,4294967296,4294967296,0,8,7,7,1b13d55a66a9d9724a3ca237a5358900a6d952de644f290b8a5fce2b0eb22bac,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
376,1600000,7,1,reference,4026531840,4026531840,4026531840,0,8,8,8,fbd699c58fd11aa4ed0648117007317474e20d1abcb5eb6b7a38d2c35ea245be,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
376,1600000,7,1,production,4026531840,4026531840,4026531840,0,8,8,8,fbd699c58fd11aa4ed0648117007317474e20d1abcb5eb6b7a38d2c35ea245be,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
377,1600000,7,2,reference,3774873600,3774873600,3774873600,0,8,9,9,5a2544eca13d738c693a260ffef9135868aa7b88b8163feb4ef9f50601b6d9e3,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
377,1600000,7,2,production,3774873600,3774873600,3774873600,0,8,9,9,5a2544eca13d738c693a260ffef9135868aa7b88b8163feb4ef9f50601b6d9e3,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
378,1600000,7,3,reference,3538944000,3538944000,3538944000,0,8,10,0,1093ee6195c53be18571fbc4fb7f93e76a94ed561343ad35eb5361ee7d9940ef,7bc308586fb06d0ae01a7f8b5e4856c590fb86275a262cb2a19367e4a4c66319,1,1,1
378,1600000,7,3,production,3538944000,3538944000,3538944000,0,8,10,0,1093ee6195c53be18571fbc4fb7f93e76a94ed561343ad35eb5361ee7d9940ef,7bc308586fb06d0ae01a7f8b5e4856c590fb86275a262cb2a19367e4a4c66319,1,1,1
